sample,cohort,organ,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7c,SBS8,SBS9,SBS10a,SBS10d,SBS11,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17,SBS17a,SBS18,SBS19,SBS20,SBS22,SBS23,SBS24,SBS26,SBS28,SBS30,SBS31,SBS32,SBS33,SBS35,SBS38,SBS44,SBS52,SBS53,SBS57,SBS84,SBS87,SBS88,SBS90,SBS92,SBS93,SBS94,SBS95,SBS96,SBS97,SBS98,SBS99,SBS100,SBS101,SBS102,SBS103,SBS104,SBS105,SBS106,SBS107,SBS108,SBS109,SBS110,SBS111,SBS112,SBS113,SBS114,SBS115,SBS116,SBS117,SBS118,SBS119,SBS120,SBS121,SBS122,SBS123,SBS124,SBS125,SBS126,SBS127,SBS128,SBS129,SBS130,SBS131,SBS132,SBS133,SBS134,SBS135,SBS136,SBS137,SBS138,SBS139,SBS140,SBS141,SBS142,SBS143,SBS144,SBS145,SBS146,SBS147,SBS148,SBS149,SBS150,SBS151,SBS152,SBS153,SBS154,SBS155,SBS156,SBS157,SBS158,SBS159,SBS160,SBS161,SBS162,SBS163,SBS164,SBS165,SBS166,SBS167,SBS168,SBS169
fab0be4b-c84a-45cd-a76f-44d9a8bf1846,ICGC,Esophagus,4315.64499743458,0,1269.50828769643,0,0,0,0,0,2264.79574001069,0,0,0,0,0,0,0,0,0,1240.33499230375,0,3432.19412519241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3676.95756798358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9258860c-a336-4075-996d-2ee0c18b281c,ICGC,Esophagus,2216.95949723222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12755.7669583645,0,3222.94111843908,0,0,0,0,0,0,4169.42382666204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1944.96446644865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b757a040-3c9e-45e7-a045-9cd08db11d62,ICGC,Esophagus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28273.1109159097,0,0,0,0,0,0,0,0,8716.87201660325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3608.29124870287,0,0,0,0,0,0,8592.93071055362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abe290ed-67c8-42bb-84f7-0d32a5f8f3db,ICGC,Esophagus,3304.25833333333,0,1009.30264005952,0,0,0,0,0,1800.5903086589,0,0,0,0,0,0,0,0,0,1023.18653846154,0,2213.65833333333,0,0,0,0,0,0,1897.06474358974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1407.19358974359,0,0,0,0,0,0,1417.18076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15e7d981-8c27-4b2b-b4f8-626e22021895,ICGC,Esophagus,1951.76923076923,830.713878861103,3078.41531935742,0,0,0,0,0,5491.87584581687,0,0,0,0,0,864.651353089754,0,0,0,5513.43569388358,0,1459.45356052398,0,0,0,0,0,0,3735.60133950556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293a2f0a-4846-4c7c-b8b1-bb741c8d3275,ICGC,Esophagus,0,5480.43340721966,0,0,0,0,0,0,0,0,0,0,0,0,5704.3276652214,0,0,0,50271.952682668,0,0,0,0,0,0,0,0,13180.8261181685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2b41746a-95c0-4875-afb5-c6d3d3ad30d9,ICGC,Esophagus,6205.96921494434,0,1964.63162087361,0,0,0,0,0,3504.89190875517,0,0,0,0,0,0,0,0,0,3954.07751368429,0,1805.3182469417,0,0,0,0,0,0,2426.11542559054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3361.31633665185,0,0,0,0,0,0,2717.99022813269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8ff9b1b6-a498-47fe-a970-ab7cfb64e653,ICGC,Esophagus,2714.08960743097,1292.39420163765,0,0,0,0,0,0,0,0,0,0,0,0,1345.19288001229,0,0,0,28157.4296358253,0,0,0,0,0,0,0,0,6578.21718411235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b53dcb4d-f894-47b8-8a4e-17c7998d8120,ICGC,Esophagus,6960.15516909946,1395.98277299423,2215.96699448127,0,0,0,0,0,3953.27282046511,0,0,0,0,0,1453.01339519484,0,0,0,14581.6576488831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2663.39870051646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f48c3c82-bebe-4b8e-909e-e1a51a7142ec,ICGC,Esophagus,3137.69566653212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8120.53625288959,0,9535.49710123656,0,0,0,0,0,0,2906.86518915349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2062.48530437016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384ef419-ee94-4563-9237-236fddeb4b64,ICGC,Esophagus,2644.26117161096,0,307.090340994988,0,0,0,0,0,547.847464112177,0,0,0,0,0,0,0,0,0,711.032435223432,0,1589.95446864439,0,0,0,0,0,0,1006.83791776192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098.27778820879,0,0,0,0,0,0,1519.50079797221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28e81540-4744-4865-b627-c7c9d8a3c2b8,ICGC,Esophagus,1585.33627961564,0,576.266358075421,0,0,0,0,0,1028.05598476942,0,0,0,0,0,0,0,0,0,4637.09612704467,0,0,0,0,0,0,0,0,3325.55886451992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160.64802317905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77c022d3-2f29-49d3-a1df-cc2e9407fd7f,ICGC,Esophagus,908.554765205859,601.745345235091,912.592747183076,0,0,0,0,0,1628.06039646676,0,0,0,0,0,626.328679720996,0,0,0,0,0,1037.56254144312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820.04943034541,0,0,0,0,0,0,1203.07251793357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3e6a17f9-c249-41b6-ba49-55aaa39d21c5,ICGC,Esophagus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21096.1670990207,0,0,0,0,0,0,0,0,13331.7062329103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4715.74315828835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0efb6e20-236d-4640-9373-6fc03e67d090,ICGC,Esophagus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ef92ff8-829f-425a-91d8-c594b6e22a2b,ICGC,Esophagus,1912.52064901179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4595.8632996431,0,3816.52115886393,0,0,0,0,0,0,1400.81111477671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3152.45148906817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69c3c88c-d51e-4e03-b96b-ec4f1a0faa2d,ICGC,Esophagus,7445.87555124361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2951.23428588228,0,1523.39521961545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188.19824190039,0,0,0,0,0,0,1590.93490915505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8e48aa43-6cd1-4aef-83ce-2451b1b86e8e,ICGC,Esophagus,2544.50790503787,0,629.066328469453,0,0,0,0,0,1122.25083893463,0,0,0,0,0,0,0,0,0,12541.1102638402,0,1972.73083896769,0,0,0,0,0,0,7998.38145832274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7d2da7ba-f57c-4083-9572-6fa98008083b,ICGC,Esophagus,4575.0035309422,0,552.391254154258,0,0,0,0,0,985.4629318709,0,0,0,0,0,0,0,0,0,5779.84793718639,0,1949.48431982903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2490.31223285635,0,0,0,0,0,0,3831.36515052964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a1e3dc5b-b81f-4890-870c-ed3b8ac36dec,ICGC,Esophagus,2129.76283185841,330.5930941602,548.203844281311,0,0,0,0,0,977.992615895935,0,0,0,0,0,344.098941237913,0,0,0,0,0,763.348672566372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088.92389380531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c971ffa7-ce37-4138-b028-598a30478e25,ICGC,Esophagus,1122.76659477594,0,267.418712607786,0,0,0,0,0,477.073499230345,0,0,0,0,0,0,0,0,0,0,0,3044.27989456027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449.106637910376,0,0,0,0,0,0,762.5770428948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3da169e8-844a-4eee-b794-a2eb81db779a,ICGC,Esophagus,2393.64772165458,869.070532346552,1160.67028244156,0,0,0,0,0,2070.62934264139,0,0,0,0,0,904.575005721701,0,0,0,8205.79379531971,0,3056.58081328279,0,0,0,0,0,0,2086.64180949242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2423.10032135794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3b590d75-ccfb-4da8-a2e9-10fb07e02cea,ICGC,Esophagus,2231.88163074177,0,1153.8916562127,0,0,0,0,0,2058.53631106764,0,0,0,0,0,0,0,0,0,10742.4632336801,0,9176.29197945476,0,0,0,0,0,0,2863.55568725581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2768.954739014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7866dfb2-46b3-42b4-905b-12f80593d6bd,ICGC,Esophagus,2598.41443663268,0,567.102010111451,0,0,0,0,0,1011.70683885999,0,0,0,0,0,0,0,0,0,0,0,5500.7545919682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079.78889829573,0,0,0,0,0,0,1150.50428829094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad4aa4dc-bea4-4f4a-8b1b-8f361112f84f,ICGC,Esophagus,4740.6499209382,0,845.559589963456,0,0,0,0,0,1508.47361599293,0,0,0,0,0,0,0,0,0,0,0,4229.84075635789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095.80847278956,0,0,0,0,0,0,1587.06753195414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b8f3137e-5e92-4a56-90d4-884a4ed2ef9c,ICGC,Esophagus,3538.3503010963,1184.09725518788,0,0,0,0,0,0,0,0,0,0,0,0,1232.47163667438,0,0,0,1423.16300375727,0,728.129908899068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
da910f22-126e-41dc-be6b-47c8f69ad106,ICGC,Esophagus,8507.09020907788,3855.11952851118,0,0,0,0,0,0,0,0,0,0,0,0,4012.61421227232,0,0,0,25774.213842993,0,0,0,0,0,0,0,0,7642.2843528254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7a4f6014-f7a2-459b-bc43-df164e73cbba,ICGC,Esophagus,5441.47169340383,0,587.567966874022,0,0,0,0,0,1048.21799214692,0,0,0,0,0,0,0,0,0,4428.65212951828,0,5271.75328447278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2433.46248099657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a284fe9d-9afd-4472-8d70-243ca9be5c2c,ICGC,Esophagus,2369.68160182868,3246.63965912523,0,0,0,0,0,0,0,0,0,0,0,0,3379.27588029001,0,0,0,7449.28371985359,0,5239.979051229,0,0,0,0,0,0,2373.17891812908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9176.45835563722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eb1531b0-8af1-4b2b-9192-644cb47101fc,ICGC,Esophagus,2121.24806371598,0,1155.12444613589,0,0,0,0,0,2060.73560144915,0,0,0,0,0,0,0,0,0,7050.5007508901,0,4508.40186963198,0,0,0,0,0,0,4752.81523041358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6185.30744309266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f37de4fa-52f6-4fe4-a3fa-41803032c93f,ICGC,Esophagus,3910.23287939924,0,1348.15774273565,0,0,0,0,0,2405.1059313291,0,0,0,0,0,0,0,0,0,10843.872618247,0,3141.38371441381,0,0,0,0,0,0,6917.14297522977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3036.90421149966,0,0,0,0,0,0,3236.86498262721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23fa90d5-b273-4e2c-9c88-68aa57b60e97,ICGC,Esophagus,2456.02169869808,0,760.350485249812,0,0,0,0,0,1356.46104605866,0,0,0,0,0,0,0,0,0,0,0,964.09733415995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1069.16243025418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a551616-4840-4111-a8c5-b4aa773d82c2,ICGC,Esophagus,0,0,1262.02851863779,0,0,0,0,0,2251.45187351966,0,0,0,0,0,0,0,0,0,974.658994032396,0,2449.66965046888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506.56436487639,0,0,0,0,0,0,1499.55242966752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b9bcba3a-c9be-4305-b5f4-c861282921e0,ICGC,Esophagus,2071.55350890547,1355.67596402523,2821.45357595815,0,0,0,0,0,5033.45752162271,0,0,0,0,0,1411.05991662584,0,0,0,0,0,0,0,0,0,0,0,0,1698.22408281321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5080.67864210687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a18aa52-b6e2-4d03-ad05-ef99d653f0e0,ICGC,Esophagus,807.936336336336,0,261.76293075481,0,0,0,0,0,466.983615791858,0,0,0,0,0,0,0,0,0,0,0,453.587087087087,0,0,0,0,0,0,280.672672672673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471.129129129129,0,0,0,0,0,0,353.848048048048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9ba6be6d-2032-444b-ab3c-dbee8023759d,ICGC,Esophagus,2017.32877933937,0,472.139491204298,0,0,0,0,0,842.294232131872,0,0,0,0,0,0,0,0,0,2674.79524862667,0,2367.77787686381,0,0,0,0,0,0,1553.05860740529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694.33651994007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7f94d650-41b9-4664-bcde-dc8533e4602d,ICGC,Esophagus,4742.38080920322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26021.6413491077,0,4969.70732291871,0,0,0,0,0,0,4597.49138287906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de581588-be15-4bf4-95d1-aa5478b53ab6,ICGC,Esophagus,6475.54958841396,364.922474987462,448.37105708966,0,0,0,0,0,799.89147757622,0,0,0,0,0,379.830793489762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1562.07994013294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cb381d49-4546-400c-af02-f877083caa0a,ICGC,Esophagus,6655.56302588671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5436.74181730344,0,5890.30315230082,0,0,0,0,0,0,2069.49847014775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1507.0424533999,0,0,0,0,0,0,1609.9429324852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33992441-4f34-42f2-ba87-6ddd227f2250,ICGC,Esophagus,1314.84393063584,564.096827950605,1061.926527535,0,0,0,0,0,1894.47103187461,0,0,0,0,0,587.142093051126,0,0,0,0,0,1075.19010918433,0,0,0,0,0,0,868.557482337829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653.419396274888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926a04de-ef57-4271-91db-e90de8aa8a1a,ICGC,Esophagus,0,2070.0532753922,1679.86954483567,0,0,0,0,0,2996.87794541385,0,0,0,0,0,2154.62195959652,0,0,0,16723.172885095,0,1862.29765330264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25c99312-bf63-4654-a73a-03c3c1cd50b6,ICGC,Esophagus,1029.55637091394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964.42361574383,0,0,0,0,0,0,0,0,755.008005336891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732.963975983989,0,0,0,0,0,0,706.410940627085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
